,Draw Id,Date,Time,1,2,3,4,5,6
384,6469,22-09-2020,21:50:00,36,10,46,22,40,30
385,6468,19-09-2020,21:50:00,24,30,39,4,31,23
386,6467,17-09-2020,21:50:00,44,33,6,7,10,1
387,6466,15-09-2020,21:50:00,16,30,13,14,3,44
388,6465,12-09-2020,21:50:00,33,27,29,2,20,45
389,6464,10-09-2020,21:50:00,28,13,7,33,8,20
390,6463,08-09-2020,21:50:00,7,29,15,49,30,3
391,6462,05-09-2020,21:50:00,46,39,49,37,9,32
392,6461,03-09-2020,21:50:00,25,6,16,14,4,27
393,6460,01-09-2020,21:50:00,21,43,22,25,30,47
394,6459,29-08-2020,21:50:00,18,33,32,3,24,2
395,6458,27-08-2020,21:50:00,29,27,25,46,17,18
396,6457,25-08-2020,21:50:00,20,36,39,48,47,23
397,6456,22-08-2020,21:50:00,34,23,32,47,49,8
398,6455,20-08-2020,21:50:00,13,27,12,31,20,6
399,6454,18-08-2020,21:50:00,48,46,28,31,19,15
400,6453,15-08-2020,21:50:00,39,27,6,4,26,30
401,6452,13-08-2020,21:50:00,34,28,31,9,41,14
402,6451,11-08-2020,21:50:00,21,23,4,13,44,31
403,6450,08-08-2020,21:50:00,7,6,29,14,28,4
404,6449,06-08-2020,21:50:00,16,17,11,31,20,39
405,6448,04-08-2020,21:50:00,3,17,35,20,10,37
406,6447,01-08-2020,21:50:00,34,39,40,10,49,46
407,6446,30-07-2020,21:50:00,49,36,16,19,26,10
408,6445,28-07-2020,21:50:00,11,34,43,14,25,23
409,6444,25-07-2020,21:50:00,42,13,10,7,38,41
410,6443,23-07-2020,21:50:00,40,41,39,10,18,29
411,6442,21-07-2020,21:50:00,24,12,28,35,2,8
412,6441,18-07-2020,21:50:00,7,19,35,24,37,41
413,6440,16-07-2020,21:50:00,10,39,2,13,42,33
414,6439,14-07-2020,21:50:00,34,36,35,47,30,33
415,6438,11-07-2020,21:50:00,1,21,45,15,13,3
416,6437,09-07-2020,21:50:00,29,35,24,27,18,21
417,6436,07-07-2020,21:50:00,30,49,38,15,16,45
418,6435,04-07-2020,21:50:00,45,21,30,41,14,27
419,6434,02-07-2020,21:50:00,1,30,38,27,35,28
420,6433,30-06-2020,21:50:00,30,37,15,5,10,8
421,6432,27-06-2020,21:50:00,27,14,31,38,35,19
422,6431,25-06-2020,21:50:00,29,18,14,26,42,20
423,6430,23-06-2020,21:50:00,22,31,38,20,49,13
424,6429,20-06-2020,21:50:00,44,13,14,25,16,23
425,6428,18-06-2020,21:50:00,40,45,18,48,27,5
426,6427,16-06-2020,21:40:00,28,3,49,27,45,40
427,6426,13-06-2020,21:40:00,25,42,16,18,31,35
428,6425,11-06-2020,21:40:00,32,31,30,16,33,47
429,6424,09-06-2020,21:40:00,9,36,40,44,39,11
430,6423,06-06-2020,21:40:00,1,6,44,23,42,46
431,6422,04-06-2020,21:40:00,17,14,10,37,22,2
432,6421,02-06-2020,21:40:00,20,42,17,44,9,25
433,6420,30-05-2020,21:40:00,26,39,40,33,2,7
434,6419,28-05-2020,21:40:00,42,38,23,44,37,22
435,6418,26-05-2020,21:40:00,20,14,18,46,42,37
436,6417,23-05-2020,21:40:00,19,5,47,29,2,31
437,6416,21-05-2020,21:40:00,30,47,2,36,4,12
438,6415,19-05-2020,21:40:00,44,2,33,22,38,5
439,6414,16-05-2020,21:40:00,10,15,40,26,28,37
440,6413,14-05-2020,21:40:00,3,12,8,21,11,33
441,6412,12-05-2020,21:40:00,46,4,27,49,18,35
442,6411,09-05-2020,21:40:00,6,18,28,2,15,36
443,6410,07-05-2020,21:40:00,31,16,36,43,44,34
444,6409,05-05-2020,21:40:00,17,49,30,48,42,26
445,6408,02-05-2020,21:40:00,25,18,43,8,32,31
446,6407,30-04-2020,21:40:00,32,48,44,43,15,29
447,6406,28-04-2020,21:40:00,30,48,40,25,21,14
448,6405,25-04-2020,21:40:00,46,20,11,28,32,33
449,6404,23-04-2020,21:40:00,42,46,24,27,48,3
450,6403,21-04-2020,21:40:00,42,45,7,49,44,29
451,6402,18-04-2020,21:40:00,1,2,28,46,3,36
452,6401,16-04-2020,21:40:00,19,36,43,35,44,45
453,6400,14-04-2020,21:40:00,35,22,42,23,49,8
454,6399,11-04-2020,21:40:00,39,20,28,18,46,11
455,6398,09-04-2020,21:40:00,27,24,43,39,48,26
456,6397,07-04-2020,21:40:00,4,35,19,10,15,29
457,6396,04-04-2020,21:40:00,25,48,35,22,39,38
458,6395,02-04-2020,21:40:00,35,4,9,46,23,42
459,6394,31-03-2020,21:40:00,11,32,18,43,4,42
460,6393,28-03-2020,21:40:00,33,16,35,38,49,6
461,6392,26-03-2020,21:40:00,47,6,24,43,45,12
